Date,Artist Name,Song Title,Streaming Numbers,Social Media Mentions,Likes and Shares,Concert Attendance
2024-09-07 05:12:09.995013,Data Miners,Love in the Time of Data,40675,1623,2937,3207
2023-02-07 05:12:09.995013,Pixelated Poets,Love in the Time of Data,29184,985,3797,2571
2022-11-19 05:12:09.995013,Echo Chamber,Love in the Time of Data,30779,1589,9061,2373
2024-12-11 05:12:09.995013,Quantum Quaver,Syncing Low,31008,477,5216,4586
2024-11-16 05:12:09.995013,Binary Beats,404 Love Not Found,19768,537,2610,3822
2025-04-07 05:12:09.995013,Circuit Serenade,Love in the Time of Data,7323,1887,7121,2737
2023-09-05 05:12:09.995013,Digital Dreamers,Love in the Time of Data,35765,1543,6195,3267
2025-01-28 05:12:09.995013,Digital Dreamers,Love in the Time of Data,34253,189,6180,281
2025-04-19 05:12:09.995013,Binary Beats,404 Love Not Found,25956,1670,2289,2857
2024-10-09 05:12:09.995013,Binary Beats,Love in the Time of Data,5052,687,6730,4725
2023-09-14 05:12:09.995013,Binary Beats,Cache in My Heart,44366,369,6946,2253
2024-12-09 05:12:09.995013,Algorithmic Symphony,404 Love Not Found,5797,140,1108,532
2025-04-12 05:12:09.995013,Digital Dreamers,Syncing Low,27032,1427,4275,3241
2025-03-27 05:12:09.995013,Pixelated Poets,Cache in My Heart,2853,715,6300,4434
2023-11-12 05:12:09.995013,Algorithmic Symphony,Byte-Sized Affections,44659,1234,2573,138
2024-12-11 05:12:09.995013,Echo Chamber,Syncing Low,32768,340,5802,246
2023-07-24 05:12:09.995013,The Binary Beats,Love in the Time of Data,30606,301,9775,3478
2022-11-05 05:12:09.995013,Quantum Quaver,Cache in My Heart,1232,889,6185,1734
2023-02-06 05:12:09.995013,Quantum Quaver,Cache in My Heart,16846,307,7141,1509
2024-08-19 05:12:09.995013,Quantum Quaver,Love in the Time of Data,17296,495,5104,4856
2022-12-25 05:12:09.995013,Quantum Quaver,Byte-Sized Affections,1411,926,8324,51
2023-02-27 05:12:09.995013,Pixelated Poets,Love in the Time of Data,48737,913,4055,1240
2024-02-05 05:12:09.995013,Data Miners,Cache in My Heart,46290,1441,6955,4704
2025-05-09 05:12:09.995013,Pixelated Poets,404 Love Not Found,33913,163,7091,4894
2022-10-18 05:12:09.995013,Pixelated Poets,Byte-Sized Affections,7651,1065,6815,3728
2024-03-24 05:12:09.995013,Digital Dreamers,Syncing Low,25624,843,3644,3516
2023-09-04 05:12:09.995013,Binary Beats,Cache in My Heart,39156,1021,7979,2629
2024-01-22 05:12:09.995013,Silicon Serenaders,Cache in My Heart,48926,1638,1065,643
2024-05-23 05:12:09.995013,Echo Chamber,Cache in My Heart,34270,171,7566,4244
2022-11-20 05:12:09.995013,Data Miners,404 Love Not Found,45953,1906,1897,197
2022-12-23 05:12:09.995013,Quantum Quaver,Syncing Low,17809,439,9415,2751
2024-07-25 05:12:09.995013,Echo Chamber,Byte-Sized Affections,5858,297,2751,799
2025-02-19 05:12:09.995013,Algorithmic Symphony,Syncing Low,29966,1273,7982,2595
2023-01-17 05:12:09.995013,Binary Beats,Love in the Time of Data,15839,335,4034,4456
2022-10-14 05:12:09.995013,Quantum Quaver,Syncing Low,25111,122,8420,307
2023-11-11 05:12:09.995013,Algorithmic Symphony,Byte-Sized Affections,40966,418,2614,2822
2022-11-01 05:12:09.995013,Data Miners,Byte-Sized Affections,6167,1857,7211,4945
2024-09-16 05:12:09.995013,The Binary Beats,Syncing Low,4390,1326,8234,3518
2024-04-11 05:12:09.995013,Circuit Serenade,Syncing Low,31231,1197,7395,1331
2023-10-26 05:12:09.995013,Echo Chamber,Love in the Time of Data,20144,1568,7777,4198
2023-03-09 05:12:09.995013,Data Miners,Byte-Sized Affections,28200,1565,971,100
2024-08-10 05:12:09.995013,Quantum Quaver,404 Love Not Found,29649,573,7960,2207
2023-07-01 05:12:09.995013,The Binary Beats,Cache in My Heart,3980,955,7439,667
2023-12-22 05:12:09.995013,Data Miners,404 Love Not Found,27180,1452,8406,2393
2023-02-15 05:12:09.995013,Data Miners,404 Love Not Found,18070,390,6827,2451
2024-06-29 05:12:09.995013,Data Miners,Syncing Low,4133,1509,9034,2191
2023-12-10 05:12:09.995013,Pixelated Poets,Love in the Time of Data,24173,1191,8202,1989
2024-10-11 05:12:09.995013,Data Miners,Syncing Low,29572,1143,6957,1103
2023-02-07 05:12:09.995013,The Binary Beats,Love in the Time of Data,10721,959,6201,1387
2022-10-16 05:12:09.995013,Circuit Serenade,404 Love Not Found,35243,686,6713,3621
2024-04-17 05:12:09.995013,Pixelated Poets,Byte-Sized Affections,29463,1858,4674,1981
2024-06-02 05:12:09.995013,Silicon Serenaders,Love in the Time of Data,21643,626,6460,4470
2024-10-25 05:12:09.995013,Pixelated Poets,Byte-Sized Affections,44999,1390,2806,3454
2025-02-05 05:12:09.995013,Silicon Serenaders,Byte-Sized Affections,6023,1586,5795,4141
2024-12-16 05:12:09.995013,Echo Chamber,Byte-Sized Affections,1949,1825,4168,4474
2024-05-02 05:12:09.995013,Data Miners,Cache in My Heart,44159,877,1969,4962
2023-05-31 05:12:09.995013,Algorithmic Symphony,Byte-Sized Affections,48047,256,3797,2803
2023-08-28 05:12:09.995013,Quantum Quaver,Cache in My Heart,43369,265,9461,1015
2023-07-20 05:12:09.995013,Data Miners,Cache in My Heart,6266,1594,6180,945
2025-01-18 05:12:09.995013,Binary Beats,404 Love Not Found,8364,1024,8263,104
2022-11-30 05:12:09.995013,Algorithmic Symphony,Syncing Low,24150,730,2445,380
2023-10-05 05:12:09.995013,Algorithmic Symphony,Love in the Time of Data,16556,1757,4516,4286
2024-04-17 05:12:09.995013,Silicon Serenaders,404 Love Not Found,14863,436,8895,412
2023-06-07 05:12:09.995013,Binary Beats,404 Love Not Found,20674,1057,7289,2550
2024-10-20 05:12:09.995013,Data Miners,Byte-Sized Affections,4344,612,3551,1809
2025-01-24 05:12:09.995013,Data Miners,Love in the Time of Data,18733,1863,6913,2263
2023-05-24 05:12:09.995013,Echo Chamber,Love in the Time of Data,25808,431,4460,1803
2024-01-02 05:12:09.995013,Algorithmic Symphony,404 Love Not Found,16294,1734,1984,826
2024-02-21 05:12:09.995013,Algorithmic Symphony,Byte-Sized Affections,24058,668,9645,3693
2023-08-12 05:12:09.995013,Silicon Serenaders,Syncing Low,1582,1595,7177,2549
2022-12-03 05:12:09.995013,Data Miners,Byte-Sized Affections,42449,1076,723,4338
2024-09-22 05:12:09.995013,The Binary Beats,Byte-Sized Affections,47790,1786,5790,182
2023-01-19 05:12:09.995013,Algorithmic Symphony,Cache in My Heart,40901,1001,8278,2545
2024-04-26 05:12:09.995013,Algorithmic Symphony,Byte-Sized Affections,11229,1673,7970,938
2024-02-27 05:12:09.995013,Silicon Serenaders,Byte-Sized Affections,13733,447,5708,4710
2025-04-11 05:12:09.995013,Algorithmic Symphony,Cache in My Heart,48477,370,8908,956
2023-04-04 05:12:09.995013,Digital Dreamers,Byte-Sized Affections,35025,1287,9634,2932
2025-01-17 05:12:09.995013,Pixelated Poets,404 Love Not Found,39690,602,6714,123
2025-04-13 05:12:09.995013,Pixelated Poets,Cache in My Heart,26513,1916,962,333
2023-05-07 05:12:09.995013,Quantum Quaver,Byte-Sized Affections,35104,966,3333,4307
2023-10-24 05:12:09.995013,Pixelated Poets,Love in the Time of Data,30633,1106,7625,1111
2025-01-16 05:12:09.995013,Circuit Serenade,Syncing Low,47877,1751,9137,1264
2025-02-11 05:12:09.995013,Circuit Serenade,Syncing Low,36076,1353,5294,681
2024-07-31 05:12:09.995013,The Binary Beats,404 Love Not Found,3639,1028,7217,3426
2022-11-07 05:12:09.995013,Binary Beats,Byte-Sized Affections,26480,261,7351,113
2023-02-12 05:12:09.995013,Silicon Serenaders,Cache in My Heart,34709,1027,8238,793
2023-10-12 05:12:09.995013,Pixelated Poets,Cache in My Heart,29323,341,5182,186
2024-07-15 05:12:09.995013,Quantum Quaver,Syncing Low,41152,310,1064,1991
2023-12-22 05:12:09.995013,The Binary Beats,Syncing Low,27981,458,1424,4916
2022-11-26 05:12:09.995013,Quantum Quaver,Cache in My Heart,19674,419,1709,1564
2025-04-13 05:12:09.995013,Data Miners,Cache in My Heart,23176,616,4705,3601
2024-12-09 05:12:09.995013,The Binary Beats,Love in the Time of Data,20708,425,6216,2189
2023-06-06 05:12:09.995013,Silicon Serenaders,Syncing Low,35578,1324,6086,3320
2024-05-26 05:12:09.995013,Echo Chamber,Byte-Sized Affections,3695,1588,6017,2707
